106282,439903
106294,439898
106213,104
105693,355
106194,439891
79879,469976
106278,439905
13483,134036
108206,252789
73502,294989
107840,463364
105653,373
106290,439900
106370,294995
106298,439896
106274,439904
106290,439897
106294,439895
105729,441834
43211,431943
106286,439899
75010,315075
106278,439903
28314,439916
106290,439898
106266,439910
106270,439908
106225,101
105828,312442
106294,439896
1,446699
106254,439915
106286,439900
31169,412857
106286,439904
106253,448541
106298,439899
106290,439902
118154,239
106302,439897
106189,103
106306,439895
106282,439906
106373,448491
106270,439910
106330,439885
106382,294993
106290,439903
106214,439935
118150,240
106302,439898
106310,439893
75058,315025
111030,293034
106306,439896
106294,439901
21,294936
106330,439884
108102,94154
106286,439905
106194,439888
98229,431222
88189,125011
106357,448499
13,439811
106298,439897
106294,439899
106282,439904
106302,439895
117922,441848
106326,439885
110461,439872
106283,100096
43133,469945
81696,439911
106286,439903
106298,439898
106297,441623
28318,439911
106290,439901
98096,439902
10,313910
106294,439900
106282,439905
13670,315005
79367,442563
104254,157862
106302,439896
106373,27
106358,439876
106190,439887
106285,448531
106294,439904
105621,339
79112,434048
106278,439911
106290,439906
19,125922
109936,247
8900,437789
106173,448517
69267,439912
106298,439902
106314,439896
106302,439900
4554,8455
106202,439881
43295,431936
106294,439905
13554,315048
77385,439950
106184,126008
76920,352
106302,439901
106278,439912
106306,439899
108083,471865
79108,440949
81560,439909
106310,439897
106146,439904
106198,439882
76980,324
106306,439897
106372,470910
13,439814
106286,439906
106310,439896
106298,439900
111044,124018
106294,439902
106290,439904
106214,439940
17,446711
106306,439898
103944,471884
106210,439876
118239,439985
106278,439910
79190,306393
106310,439895
106290,439905
28,124192
118162,233
106302,439899
106218,439939
106298,439901
105673,315
106342,439887
106182,439887
106302,439904
106314,439899
43121,469942
106306,439902
106318,439897
43287,431943
43198,5990
106373,441599
40078,441850
102115,295004
31200,214552
106310,439901
106298,439905
106198,439880
105837,441771
106294,439907
44842,439911
106306,439903
106314,439898
106282,439913
106194,439881
43290,5937
106202,439878
106310,439900
109756,333
106298,439906
79076,440951
74847,134034
106294,439908
106346,439887
106369,441602
79261,314986
74402,18720
106314,439897
75212,442591
106310,439899
106290,439907
106222,439939
106302,439902
106202,439877
69249,1868
16,29
106298,439904
106377,19
106282,439911
1534,471878
106318,439896
106314,350218
106306,439900
75162,494352
105749,283
105605,358
43314,5927
106278,439913
106302,439903
106310,439898
105621,350
69263,439911
106338,439886
106306,439901
106190,439881
27,470841
106346,439888
106315,382984
74874,439275
105865,234
75037,440942
106294,439906
106217,448566
118086,441785
106374,439875
107160,394690
106282,439912
106286,439914
106186,439882
110996,124023
106310,439904
106385,448489
43268,471622
106302,439907
108054,314934
103916,313226
106318,439901
106306,439905
106353,441604
106214,439945
106205,99
106321,441623
118214,441729
45451,293064
106302,439908
106306,439906
3634,1901
106342,439885
106286,439915
106314,439902
106318,439900
106193,441602
76916,361
106282,439914
106206,439872
106250,439931
28057,224
91353,440952
24205,126031
106318,439899
106298,439907
79085,315046
106314,439901
106302,439905
106318,439898
106298,439908
106282,439915
13581,440954
79228,440901
103306,392820
106208,470993
106286,439913
106366,439876
106302,439906
106314,439900
106210,295002
106310,439902
106190,439878
106346,439885
106306,439904
106293,55
106209,448573
74969,440951
106358,439887
106182,295009
106526,294945
43286,5960
106218,439946
106318,439904
106205,83
106341,441619
103916,471878
106369,448506
106314,439906
106290,439916
106217,448570
106318,439903
13582,315055
106294,439915
106286,439918
106214,439949
106314,439905
75248,470152
106229,448565
106310,439907
105649,345
106208,125983
106337,441619
93336,356
106225,448568
106290,439914
106302,439909
12074,439920
106306,439907
106365,17
116429,313117
69243,439913
106314,439904
106325,31
98132,439900
106310,439906
13582,315053
106286,439916
118202,441717
24163,439919
106306,439908
3487,244
106354,439891
106310,439905
21,439822
98176,439885
106290,439915
105765,295
105857,253
106377,448499
104854,5903
15520,347
106326,439904
106197,83
106318,439907
106310,439911
106322,439906
62963,471878
75042,315043
106330,439902
106315,355400
106326,439903
106210,294993
74889,441008
81728,439914
106285,469241
79088,440945
106257,448555
106322,439905
106298,439916
108055,471865
40588,293310
106333,441624
106214,439953
106294,439916
106318,439906
106218,294992
106306,439910
75212,442568
106322,439904
13602,315040
106322,439903
75327,471844
80380,412862
106306,439911
11828,126053
80141,431933
0,47
74395,437794
106318,439905
87299,315055
105677,441839
106310,439914
12,42
106334,439904
106346,439899
105689,334
106338,439902
76916,376
106350,439897
106318,439911
28519,314000
106342,439901
106330,439905
106198,294995
106370,439888
106334,439903
106205,117352
79067,290925
106350,439898
110035,443438
110193,439910
106338,439901
106261,52
106354,439896
28114,439990
106209,448581
104578,447528
106326,439906
43,470846
75104,449522
106349,448522
118234,441710
106346,439900
117910,361
28514,439901
106342,439902
24155,439918
69223,439912
106354,439897
106322,439907
106334,439902
106330,439904
98136,439905
43271,431938
106358,439895
105861,250
28433,55
106350,439899
106329,22
106346,439901
85879,439895
106342,439903
106330,439903
106354,439898
73845,1
105685,333
76932,372
106298,122490
106326,439905
106318,439908
106334,439901
106358,439896
106346,439902
106613,1
106213,76
106350,439900
106313,34
106245,448568
106330,439909
43189,469924
106322,439912
104473,469997
106338,439905
106314,439916
105681,441833
106242,294974
105033,352457
80317,431857
105681,333
106314,439915
28601,448486
106326,439910
106318,439913
79096,440948
106377,0
106338,439904
44449,234
106314,439914
118204,465864
106326,439909
80912,350519
106310,439916
106322,439911
106350,439896
105841,255
43186,275043
106338,439903
106346,439898
106209,441581
106261,448562
106310,439915
106196,125984
106342,439900
106354,439895
106330,439906
106305,36
106318,439912
106322,439910
106202,294992
69275,439889
68614,375
3664,439916
106370,439895
106322,439916
81719,448550
108223,471884
77429,439901
106186,315689
108227,471882
106440,470909
106319,355408
106358,439901
106322,439915
80400,343793
98096,439931
106381,441615
106342,439909
106182,294997
61299,314003
106374,439896
80312,440410
106358,439902
98156,439907
106289,448551
98160,439905
106358,439903
106346,439908
43134,5932
110029,439969
106374,439895
106210,294985
106326,439911
106338,439906
106329,124193
75154,315065
87635,39043
1,294971
11805,448564
106334,439914
106342,439904
718,437811
106338,439912
106350,439901
116429,471874
106354,439899
106189,448484
106402,439878
106358,439897
82857,437719
106346,439903
106286,439935
106358,439898
43134,5927
45242,294895
106201,448478
80911,374
77437,439895
109913,440023
106342,439905
106334,439913
106213,124246
106354,439900
106202,439854
69154,448564
105705,285
68914,496952
106358,439899
106350,439902
104373,125021
106314,364039
106346,439904
106326,439916
106366,439895
106299,293335
106341,124183
76148,352484
106350,439903
106294,439930
45418,301721
106326,439915
28164,126063
106354,439901
106358,439900
106378,439890
31161,440407
45008,125979
106366,439896
105845,220
102916,293036
106306,439929
106378,439899
106370,439902
12170,439898
106534,439820
106350,439911
118207,439984
106374,439901
106202,294981
110177,439902
106354,439909
106378,439898
106306,439930
106212,443419
43730,323010
28242,439909
28238,439911
106374,439900
105713,441797
110874,231032
98172,439905
106354,439910
106358,439908
106334,439916
106338,439914
28222,439915
106358,439909
106190,294987
106290,439934
106342,439916
106354,439911
106329,441642
69203,439907
115520,473990
106182,439859
106317,14
30733,5985
106378,439901
85046,361
106302,439930
106338,439913
106362,439908
105677,441795
106346,439915
106281,30
117842,348
106358,439910
106386,439896
104499,431945
43174,5920
106318,439922
106370,350218
106378,439900
106330,439916
106374,439902
106205,73
43134,5933
43176,443965
106377,448519
106402,439885
106298,439936
106341,448535
106378,439896
106326,439924
105849,210
30845,5934
43154,5924
106346,439910
106378,439895
43130,5936
106305,448556
106262,439950
106374,439897
106378,439897
106374,439899
106354,439907
77405,439906
106337,448538
106346,439911
106278,439943
44934,439898
106622,446679
106370,439900
108227,471870
106302,439932
106374,439898
106329,441645
106354,439908
106370,439901
106382,439895
105801,234
43134,5936
106338,439916
44934,439899
28422,439960
106350,439910
105684,505600
106333,2
106382,439904
24147,439901
5,294982
77251,1926
106378,439906
106374,439908
106362,439912
106318,439930
75349,123533
106206,294971
106358,439915
106536,1777
11774,439938
106305,448559
13600,1239
106322,439928
118165,1945
106378,439905
106374,439907
43170,5927
106370,439909
106349,448542
25,315670
104500,375051
80283,442134
106374,439909
108227,471867
106358,439916
106218,439975
13573,441014
106382,439906
75177,434046
106366,439912
106294,439939
106321,448551
106329,124180
106712,125878
24178,98
106362,439915
88175,431943
106285,448567
106366,439913
104658,5906
98212,439895
81808,439904
106378,439907
106355,10343
106333,441646
79261,315046
106222,439974
103174,351543
106218,439976
106278,439951
106374,439904
88012,313004
106362,439909
106354,439912
106206,294969
106346,439916
104019,446049
104030,440870
106342,439918
106374,439903
106314,439935
106253,448584
106316,125905
106386,439898
106354,439913
28250,439901
106362,439910
106297,448567
79265,315049
106366,439908
105581,343
106377,448525
106358,439911
106370,439906
85814,448568
87720,471877
75431,471878
80868,440186
106350,439915
106378,439902
106313,448559
106382,439900
106289,448568
104029,442594
43166,5928
106354,439914
106370,439907
118241,1892
106378,439904
106374,439906
106222,294963
106358,439912
106297,448564
110505,439888
106350,439916
4,441584
106378,439903
103947,314998
81776,364034
106345,448542
106370,439908
79217,315071
117916,334910
106222,439977
3652,439910
106374,439905
106321,124180
110449,439915
106362,439911
106354,439915
106358,439913
106374,439914
29642,453251
106213,46
117842,364
74451,437793
103331,453268
106370,439915
106375,314013
106370,439916
106342,439929
105805,244
106378,439912
106378,439914
57,294965
76920,441848
106374,439916
106358,439922
106213,48
108082,356372
77365,439906
82765,437781
106402,439903
106378,439913
106214,439984
45,294971
106374,439915
106349,448550
102127,439980
106325,448555
104563,431935
118278,448552
106379,210534
76944,334
75182,315051
106341,448548
106437,441609
106378,439909
106374,439911
28202,439915
106325,448561
106378,439908
106374,439910
13265,213525
116405,471864
43127,431932
106362,439916
106325,1
30110,315056
117838,367
89217,342
106378,439911
106297,448571
106366,439915
80375,352415
105729,281
106374,439913
75205,440934
106278,439957
106317,448562
106365,448540
106378,439910
106321,1
106329,448557
118178,205
75033,27110
106374,439912
7579,439984
43789,465
106214,439988
106366,439916
106317,448568
13678,315054
118195,439956
106306,439949
106350,439931
103962,220126
110141,439897
79068,441016
106394,439912
79261,315034
79240,434046
106297,448577
106433,448519
106311,355438
44376,270979
106425,469217
106341,448560
31176,352475
13702,315043
106402,439910
98164,439930
105505,338
106221,38
43656,430005
106282,439959
106374,439922
106410,439905
106274,439963
106310,439951
80912,357345
106382,439914
80911,348
106298,439956
106426,439895
106378,439916
118141,126088
118235,439935
106297,124175
44329,228
15945,439896
3632,439905
104634,5929
106378,439915
1,439873
28521,448558
105757,233
106215,293226
106306,439951
77561,439985
106398,439909
118155,439971
106289,124181
117802,335
118225,126060
106298,439954
118182,448580
106329,448564
3648,439898
79228,440947
106382,439916
73274,439901
44974,439901
31188,173107
43206,5922
105831,314092
28214,439904
106398,439908
106298,439955
106217,441718
106357,448550
105841,195
106213,441720
44,69
3556,439941
108216,442534
106298,439959
106438,439901
106377,448550
106310,439955
75339,313230
11672,126071
106342,439942
106285,455488
75157,440944
79240,440951
11822,439896
80931,342
106374,439927
106321,124161
8,448483
1378,465110
106213,448620
87442,440948
24153,126006
106310,439953
25,439853
76816,353
3127,335
106210,294952
106321,441673
106345,448565
106192,125942
106293,448584
3592,439915
69086,448565
77185,439986
106434,439901
1972,447561
106213,441723
80379,352458
106374,439929
44994,439901
43123,431942
106582,439830
106365,448551
106305,124166
106369,448550
117814,338
106354,439933
80399,352446
28574,439915
106189,51
106370,439927
101275,440186
91476,290932
106357,448556
106392,8578
16313,439903
106286,439967
106374,439925
80915,354
108229,440798
44982,439903
105677,266
567,8452
106358,439941
118227,439929
28234,439878
106302,439964
110085,439907
106288,443421
80891,367
73226,439907
106330,439951
9,439880
24,448497
108741,5939
77305,439914
3620,439896
15,125986
105830,439977
91800,442542
118227,439927
106442,439903
10466,5925
106314,439957
111156,124008
1,439885
106360,1685
76828,356
13525,27111
118238,448551
79229,315038
13673,434048
116338,442553
106364,1684
43286,5909
118181,126065
105677,441787
13,439881
118238,117415
106290,439971
110569,439898
105729,261
13,439882
102283,439931
28,87
28186,439904
106322,439958
106354,439941
75105,440948
104028,471884
74596,222177
106502,439885
106350,439944
44562,439895
13584,1213
80387,352443
118154,448590
106322,439963
106530,439861
80903,369
15400,353
77785,439905
106362,439947
1,439876
106696,125903
108726,431932
75130,315044
106378,439939
13673,440949
105765,236
106182,446718
3596,439899
77417,315685
79200,440952
13536,1245
69103,439912
79225,315042
70404,437787
82873,437708
13568,1222
105866,439967
104052,471869
28174,439899
106209,124195
108111,471881
104240,313110
13657,440955
106206,446705
105685,279
80363,352452
106577,441570
30001,434078
80971,343
106322,439966
106353,448570
106338,439959
42939,287182
118142,117471
106302,295104
106245,8
80765,335014
118267,439909
79197,315058
106274,439985
106323,231072
105761,238
106398,439926
118183,439949
16,448497
13685,440946
77365,439882
87872,313105
77765,439909
13673,440951
77761,439911
11813,118
106317,448590
13684,118445
106379,355432
105669,441783
106350,439950
44065,361
13669,440952
24,448494
106378,439937
106261,441720
104266,6006
118170,367
88082,5922
80207,352444
43811,431797
106377,448570
106377,448569
118182,363
106350,439959
15,126002
73072,126070
118238,337
5,439895
4,448519
80719,397
74647,437786
77268,341
13671,471864
80215,352442
5,439896
74524,15296
105868,126055
118208,334936
118226,441853
105862,439949
106593,441577
105868,126054
106370,439946
106217,124189
9,439895
77292,336
5,439897
106293,124150
104507,431898
106353,124125
41274,124148
106181,23
106396,126055
106358,439952
3569,479789
118190,356
30844,345638
106284,8610
105769,441716
20,448514
28101,346
106294,439983
118194,352
106304,443428
9,439897
118142,377
75342,315046
5,439899
44445,364
106213,496935
13691,471857
118230,336
80827,349
106318,439972
28205,309
75294,315056
5,439900
9,439898
118202,347
106342,439968
118226,337
5,439887
106362,439959
106337,124129
105856,126056
106310,439982
106293,441713
104229,469961
109932,380
118142,373
106346,439967
9,439886
70370,392798
388,124114
20,448504
25,439880
2827,352464
118166,364
105337,376
118230,333
3491,358
116452,252885
42799,121780
5,439889
80238,430045
11665,366
104497,469834
106370,295084
106185,28
118134,378
80256,343806
118198,348
11649,373
110998,437793
106358,439964
105737,441733
80211,352450
74940,435929
41612,293022
106346,439963
106350,439961
79194,471876
106342,439965
114119,117420
98978,8452
13,439887
106233,0
11777,334
109932,377
114119,448546
118202,344
106378,439949
118174,357
106298,439988
5,439892
106285,124149
17,439887
105333,374
104980,450665
75317,440947
106378,295084
103094,392813
29369,351422
77416,287
80751,378
79174,471867
41273,332822
106269,427933
1,439909
104455,431930
104326,295737
106530,439895
3483,379
13,439904
118222,359
118234,353
106314,439987
75249,123630
80266,430015
25,439898
106378,439960
31652,348
21,439901
9,439906
104646,412879
118218,360
106301,441717
25,439899
44441,380
106213,0
1,439910
44920,126053
77248,365
106336,443425
106283,465870
118222,358
104482,5930
106318,439983
80727,380
9,439907
106375,355451
25,439900
28173,441819
21,439902
106184,125913
106205,0
1,439911
106226,440026
105505,441837
13,439906
118218,358
11681,378
104398,5934
113535,367
105131,272948
9,439908
104386,5940
106350,439974
5,439910
12024,1927
118218,357
1,439912
13,439907
13676,442535
77409,440061
106506,439909
118174,375
98204,364064
105849,448559
5,439911
9,439909
40,107
106366,439962
111163,1368
1,439913
118218,356
106352,443417
105462,440134
11805,428017
106370,439960
28149,337
13,439908
17,439906
43182,488986
17,439907
118174,377
106526,439902
106441,448551
75305,440948
1,439914
106522,439904
13,439909
106334,439979
43801,352448
80212,481777
118190,368
4,117399
106345,124114
17,439908
106308,8583
9,439911
108728,470008
80899,342
5,439913
25,439904
1,439915
118218,355
106526,439901
106354,439969
106326,439982
80232,343800
106362,439965
108222,314974
1,439902
106192,470832
106354,439976
9,439899
80907,441839
105844,470993
106376,443417
103768,471867
5,439901
13628,463255
1,439903
37352,453264
103912,471793
62859,471844
105673,258
106351,314076
104330,447513
9,439900
106541,441607
1,439904
19,126018
80911,340
110978,437788
106358,439976
21,439895
76080,131925
106378,439967
98140,439983
106342,439984
7599,439924
103908,313140
5,439903
77252,355
106281,441731
9,439901
106205,496955
1,439905
104378,5937
116375,95970
69114,323
118202,357
9,439902
13,439900
15,1850
25,439895
106261,124150
105105,469
106309,124124
86613,1363
1,439906
25,439896
105509,333
44489,351
13,439901
57,439881
118146,380
118230,344
106221,496949
118198,359
72689,355
9,439903
104225,469978
106721,29
1,439907
25,439897
118170,372
106057,73
105853,448566
28,117395
99237,437797
9,439904
75306,315044
81574,470845
106183,348384
13,439902
5,439906
11665,441875
1,439908
105721,232
13587,471899
9,439905
80765,334985
13,439903
106370,439968
17,439901
106354,439983
25,439912
29,439910
104564,443970
17,439915
118170,441852
44449,337
106300,208632
5,439921
106558,439898
106530,439908
105858,439923
105764,1900
17,439916
106226,440038
118178,352168
105030,12608
118154,349
109948,354
106378,439975
106354,439985
106526,439912
118142,353
106366,439979
13,439919
106554,439898
106550,439900
107171,293041
109325,343873
21,439916
42897,992
106526,439914
106358,439978
106369,303732
57,439902
13574,252845
118182,332
106217,441769
118198,441837
106378,439970
83913,313180
1,439926
77252,441831
118142,348
104540,312910
110196,246
105728,1918
109948,350
105751,314063
25,439916
105726,439982
28,448537
106342,439986
118178,335
106213,441772
32,441637
110076,441815
75233,440955
105846,439926
4712,335973
70406,351419
118142,350
106168,470831
103411,315048
104340,430266
106526,439915
106342,439987
118078,380
106386,439967
118150,346
105429,363
13547,471898
106226,440043
106378,439971
9,439912
11793,441795
118162,337
13,439910
16473,439878
36163,370
25,439905
1,439916
105846,439934
69106,441809
44996,125851
9,439913
106536,126026
81735,441733
21,439908
13,439911
75092,1224
106530,439901
79102,471890
10,355417
106534,439902
29635,313356
108735,444148
106366,439985
118166,334
118190,326
105734,439983
13,439912
90428,470839
3483,334
106249,124137
109924,358
105152,126381
105429,361
753,294729
80721,334963
9,439914
80272,440409
118186,326
75012,1261
105838,439940
105690,439984
106225,441771
103932,313115
9,439915
13611,471871
106510,439912
105433,358
105849,117407
106433,117447
118222,441835
19,126032
13,439913
104358,5930
104354,5932
106578,439885
104326,5944
104538,5928
20,441635
13,439914
106370,439979
25,439908
106206,294895
79250,313164
13487,251158
49,439898
106362,439984
13526,252865
13,439915
106217,441777
106185,0
106554,439896
106378,439976
25,439909
106526,439909
57,439897
7579,439916
13554,252849
31160,442111
118142,343
25,439910
105866,350245
106292,125843
13,439916
109948,345
104502,412949
106649,441574
3515,339
105846,439914
43126,123412
28521,117408
106353,441722
13,439931
118222,332
106550,439915
19,1866
106225,441776
118142,366
43269,7800
118170,441838
118162,356
61863,437790
77152,376
106586,439897
106378,439988
105802,439931
105844,126052
75214,315056
105848,126050
106594,439893
109932,375
106225,441778
106605,441618
43305,469965
11,126043
105844,126053
106241,441771
7,1873
5,439937
110746,293064
31168,352406
118146,361
106590,439900
96754,430003
106209,124153
106370,439987
105854,439908
47,1856
106446,439954
110385,439813
79110,471870
106554,439916
106722,446718
105024,450665
79078,471885
106590,439899
105754,439955
69250,226
106328,270995
106586,439901
17,439933
104205,470010
44848,1885
8,448561
106270,440037
106594,439897
23006,469669
118202,335
28305,220
118162,355
106586,439900
118150,361
118210,441818
6,355421
79086,471883
104669,214561
104499,431941
106378,439984
106245,124135
14,355417
106245,441772
106590,350218
105705,219
105774,439951
75176,290932
105870,439911
105844,126047
13509,440871
57,439905
79114,471872
106237,441778
5,439928
106321,441741
79086,471885
80831,359
1,439930
118170,346
57,439904
118182,343
106546,439910
20,441646
74401,317168
75226,315058
57,439907
106372,29219
69234,244
80745,479837
81687,441768
106318,440017
105701,289952
80228,440411
77260,441822
118166,349
106291,231035
105870,439912
80871,441837
104166,6004
23916,355416
77456,231
77144,441871
106566,439904
118142,355
0,448556
106373,441717
79266,471805
55,1859
75196,290926
106291,231034
106314,440023
106284,8563
106317,124092
74997,351381
106542,439915
105870,439909
106476,126066
106314,440022
106385,441713
118186,335
75180,290932
79111,442559
104256,471717
106458,439954
14,355423
104397,125004
107882,439278
118186,336
49,439913
81231,448561
4,448557
106566,439902
28177,441787
53,439911
0,448559
3647,243
13,439944
28,448561
106286,294844
25,439939
4,448571
105757,448561
106602,439906
108057,27100
106196,505613
24,448562
5,439948
118274,427984
104120,444184
105694,439964
105854,439898
28193,255
105826,439908
106182,446657
20,448565
796,330959
21664,315058
106606,439906
108213,440950
118150,324
105161,400
105842,439904
105682,439968
106309,124094
106321,441746
105033,441965
110385,439821
118154,441833
106197,124141
116433,471879
106434,439975
106213,441797
45374,439600
106469,177
106590,439914
106598,439904
57,439929
106324,125808
106225,441792
25,439942
106614,439897
105831,355403
106225,441793
104649,352443
106598,439905
108053,27106
11,126061
28,448566
87875,431947
106618,439897
106614,439899
77156,337
105700,443417
106269,124109
105674,439967
15,126058
106610,439901
106200,8581
28161,441788
118222,441798
106270,294844
106213,124127
105858,439902
80235,352385
106209,124129
105850,439905
118194,441822
105704,126066
106370,350328
106578,439909
23,126058
106697,510584
559,270705
118158,441837
106602,439900
106213,124128
105712,126063
106361,441739
43306,5960
106574,439909
118162,441837
113463,346
108074,439278
44481,288
4,448567
106225,441798
106702,439854
106582,439905
105682,439960
106377,441733
106594,439899
118214,286
44341,352
113359,402
106225,441799
99333,430890
106208,505619
106377,441729
25,439935
15,126065
27,126061
106293,427974
105465,284
111332,351456
118150,441837
106221,441802
15841,439858
105417,441809
105736,126054
465,446654
21,439939
106578,439911
8,448568
105858,439900
25,439937
75244,1261
106604,1847
31136,469637
39738,441875
105702,439974
13,439943
105129,110792
109872,354
106586,439906
3615,441767
16,448565
106345,441745
7,126068
734,293031
106550,439941
118146,337
108166,315058
44449,323
106470,439975
106213,441808
106610,439916
106563,10496
106312,422794
106709,441598
43307,431941
118198,316
27784,498867
105830,439895
105157,389
5,439962
106213,441809
65550,126068
19,126065
106213,441810
105814,439898
25,439955
33,439950
104665,352453
11765,285
44385,441833
118158,333
106313,448662
15,1896
103964,313159
1810,471865
118230,441783
106221,441808
118146,334
75045,392819
105738,439935
118170,441808
2440,5936
106311,355536
5,439965
1,439967
106213,441812
13676,470178
25,439956
105732,126077
43307,431944
21,439958
106438,439983
111050,430900
79056,440949
106221,441809
75227,465170
51,126055
40202,448560
46281,440951
105834,439891
118134,340
106312,215481
106309,441768
105733,448562
106302,440048
17,439962
43171,363039
7066,441837
106582,439928
80277,135061
105756,126064
103997,442500
105862,439887
114571,448643
106285,441784
106362,440027
35,126067
106289,441782
44381,345
106306,440050
21,439947
3539,295
102125,126050
106225,441810
105838,439898
106599,10488
77120,358
106317,441770
118214,441800
106217,441814
106594,439914
116375,440946
21,439949
118146,332
111046,437811
106206,446625
105834,439901
29,439945
51,126058
106560,126057
106305,427977
106204,332801
13561,440926
106293,441784
106374,129216
106329,441769
17,439952
106586,439922
28,173
79501,94086
80380,350582
1661,315057
106285,441788
106198,294858
105702,439959
106314,440050
28,448571
105722,439951
23262,380
106221,441816
1,439961
106358,440027
106225,441814
80372,350584
20953,437798
106338,384849
106378,440019
106533,448567
31500,357
106350,440031
1,439962
77533,439939
80284,350627
77769,446671
118263,440047
106289,441785
106221,441817
105702,439961
106329,441772
106370,440030
75037,351414
105726,439924
105693,448561
106333,441770
106349,496953
106518,439967
75342,315069
105842,439876
106448,8455
104343,431936
3,126088
106297,441786
43733,352468
75389,440949
76000,469958
118170,288
106345,441767
42789,442550
106529,177
106281,441791
134,10482
